archive,file_bytes,sha256,included_in_release,name,experiment_key,plate,instrument_well,biological_sample,well_position,assay,cas_variant,cas_promoter,guide_promoter,direct_repeat,donor_recruitment,guide_id,strain,replicate,timepoint,generations,control,figure,paper_panel,source_table
cas12a_precision_editing_figure2_fcs.zip,341400,32e48ae35524bba0408b45c709a51ce562c5b66cb5e528d24e124fb2dd569798,True,AD_20241203_fnsnrrpr_casvariants_scraped_Experiment_Group_G05.fcs,fncas12a_rpr_no,AD_20241203_fnsnrrpr_casvariants_scraped,G05,C04,C04,GFP panel,FnCas12a,,RPR1,,No,C04,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,237040,ea9bba2f86942d875a2e7defda691b0f4e71af99e3365520a004f8df004a2cd0,True,AD_20241203_fnsnrrpr_casvariants_scraped_Experiment_Group_G06.fcs,fncas12a_rpr_no,AD_20241203_fnsnrrpr_casvariants_scraped,G06,E05,E05,GFP panel,FnCas12a,,RPR1,,No,E05,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,296480,3cc60f2536d40b0412354e4ad6063c49388319c1d6cf8b06d24035958d07e70f,True,AD_20241203_fnsnrrpr_casvariants_scraped_Experiment_Group_H04.fcs,fncas12a_rpr_no,AD_20241203_fnsnrrpr_casvariants_scraped,H04,A09,A09,GFP panel,FnCas12a,,RPR1,,No,A09,,2,scraped,0.0,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,320920,9c4d353215b9f4b231c79add2445c8d777f4edfe038f10fb9d3fd8da17159e22,True,AD_20241203_fnsnrrpr_casvariants_scraped_Experiment_Group_H05.fcs,fncas12a_rpr_no,AD_20241203_fnsnrrpr_casvariants_scraped,H05,C04,C04,GFP panel,FnCas12a,,RPR1,,No,C04,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,602320,4bd242f7ac0efb5b127b90aea0a529f4e21a8fac1f328a584c9ad19c53212f4d,True,AD_20241203_fnsnrrpr_casvariants_scraped_Experiment_Group_H06.fcs,fncas12a_rpr_no,AD_20241203_fnsnrrpr_casvariants_scraped,H06,E05,E05,GFP panel,FnCas12a,,RPR1,,No,E05,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,4e49abfa794f93f082c535f574ab4eb353ba772366c4a0db76b9a0f951dbcd56,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_A05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,A05,A01,A01,GFP panel,FnCas12a,,RPR1,,Yes,A01,,1,11_gen,12.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,738200,28680f3acd49b2d6f9bf3cdca36f583af6c763e3dcc853f85338d93bb45b440b,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_A06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,A06,B05,B05,GFP panel,FnCas12a,,RPR1,,Yes,B05,,1,11_gen,10.3,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,273040,952304dbdd1e0f7f58a3930b8eda86dfa784198ddbdb15259af9cf61706d15b9,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_A07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,A07,E01,E01,GFP panel,FnCas12a,,RPR1,,Yes,E01,,1,11_gen,10.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,a3bf69ba229f7148b38c90f2c5ed0847167fb072552c25068ec609491f5d74ef,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_A08.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,A08,H11,H11,GFP panel,FnCas12a,,RPR1,,Yes,H11,,1,11_gen,9.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,eb285e3b978ceaea02b89277e0c476e77b7152e3855640b9c0751b31091ffb37,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_B05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,B05,A01,A01,GFP panel,FnCas12a,,RPR1,,Yes,A01,,2,11_gen,11.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,1d2b58deefc1e3a53cf37b7be3456bddb9d84a9edaf5cce6155a57c1719eeff6,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_B06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,B06,B05,B05,GFP panel,FnCas12a,,RPR1,,Yes,B05,,2,11_gen,10.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,220240,024b1d4de46641ca6683bb1bb8b7562cd458d7ed1068a9c9e5f0029ddbde3eaa,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_B07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,B07,E01,E01,GFP panel,FnCas12a,,RPR1,,Yes,E01,,2,11_gen,8.8,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,753880,aa9cc1116fa6b059c809dfb020387a7d1c5664eaa5fccba47cd025a6531af21b,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_B08.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,B08,H11,H11,GFP panel,FnCas12a,,RPR1,,Yes,H11,,2,11_gen,9.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,140d7951ce6d20d20f7022bcc84d2c6ce3be71bb1f8f46bd942581c372b2da39,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_C05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,C05,A04,A04,GFP panel,FnCas12a,,RPR1,,Yes,A04,,1,11_gen,11.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,1915df7d95dbfdffc790f567e17c24eda271008f172d7c44123f02e57e72812b,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_C06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,C06,C03,C03,GFP panel,FnCas12a,,RPR1,,Yes,C03,,1,11_gen,10.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,57c266841404f325cc1f58ecfd667132df3dd85f4beeacfb01c1cb7559e39910,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_C07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,C07,E02,E02,GFP panel,FnCas12a,,RPR1,,Yes,E02,,1,11_gen,10.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,825d88d5557b2fa4cf779695d07f79b8132b24ca10ed39b0e79a303efa728d03,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_D05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,D05,A04,A04,GFP panel,FnCas12a,,RPR1,,Yes,A04,,2,11_gen,11.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,d4637c705bffcf7a2e9688efea54725c9b675bf0f539be0ad09abafa4396d0da,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_D06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,D06,C03,C03,GFP panel,FnCas12a,,RPR1,,Yes,C03,,2,11_gen,10.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,8f182b12aa4cc61816e616ff440623d02aa7bfeff61569dea83801d1094bb6d4,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_D07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,D07,E02,E02,GFP panel,FnCas12a,,RPR1,,Yes,E02,,2,11_gen,10.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,0db12c3b74a30b3de82945da1f65d076a05ed9816c6d38fff56d975560a59608,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_E05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,E05,A09,A09,GFP panel,FnCas12a,,RPR1,,Yes,A09,,1,11_gen,12.0,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,09fd409e88b3cdfca64a9c27a8526b6a86912da9e55358a14befdd958e9cba43,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_E06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,E06,C04,C04,GFP panel,FnCas12a,,RPR1,,Yes,C04,,1,11_gen,11.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,9768b8e1ccc1523041084a8bde8d7d72c726f913a792c116d2c8abf4eee6a802,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_E07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,E07,E05,E05,GFP panel,FnCas12a,,RPR1,,Yes,E05,,1,11_gen,10.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,a006b534440e748a3b44568077efb7ec1f7f3849892f625edbb1caf3e1f7a616,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_F05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,F05,A09,A09,GFP panel,FnCas12a,,RPR1,,Yes,A09,,2,11_gen,11.5,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,94a9afca088a903bda1c9e889b17190bf1400b760045a66c52d3caed5c36231b,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_F06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,F06,C04,C04,GFP panel,FnCas12a,,RPR1,,Yes,C04,,2,11_gen,10.4,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,1e1cfbd1ba82a9380de32adb7533483cd487cb245757c514fd734235f73d5e4e,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_F07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,F07,E05,E05,GFP panel,FnCas12a,,RPR1,,Yes,E05,,2,11_gen,11.5,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,2797dd8f978cc107c38a5fbe1bde0b54738cc4f148cf8d3bc385c1a61585f94a,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_G05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,G05,A12,A12,GFP panel,FnCas12a,,RPR1,,Yes,A12,,1,11_gen,11.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,e9c35e83274517268ca51033cccb726c73f08bf885471f2e4bd0f2fbe37a6aa9,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_G06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,G06,C05,C05,GFP panel,FnCas12a,,RPR1,,Yes,C05,,1,11_gen,11.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,253880,122b975f7635776a2b2c1dd85cc334855e1d4e0506573d17e5b1746c11f3c84a,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_G07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,G07,G03,G03,GFP panel,FnCas12a,,RPR1,,Yes,G03,,1,11_gen,9.8,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c8a3ca08f7d38dfd2bbeaa6fdddd5c720eeb9d4ff2d3c690adb29ad83bd4a602,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_H05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,H05,A12,A12,GFP panel,FnCas12a,,RPR1,,Yes,A12,,2,11_gen,12.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,a32a68dfe67c2f904e875efc5e3cc6c0e2fd273542e21a86d888d285aa4115ef,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_H06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,H06,C05,C05,GFP panel,FnCas12a,,RPR1,,Yes,C05,,2,11_gen,10.8,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,39902c0b6230561f1fa4e348f1589a208a50fb32c56452e5891faa4712af705a,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3_Experiment_Group_H07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint3,H07,G03,G03,GFP panel,FnCas12a,,RPR1,,Yes,G03,,2,11_gen,10.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,213978313589629642fbb4b5e77932f3e3b5e06067e1a584bea1c66b210606bf,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_A05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,A05,A01,A01,GFP panel,FnCas12a,,RPR1,,Yes,A01,,1,20_gen,20.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c8d21ba4d20af7a4ac0d53a4fac76e030bb8e94340e957e958d93c1790e729e3,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_A06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,A06,B05,B05,GFP panel,FnCas12a,,RPR1,,Yes,B05,,1,20_gen,16.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,67b1006abb0732808433e6a0291bac8689682fbd7ba672f78c264247dffbf633,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_A07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,A07,E01,E01,GFP panel,FnCas12a,,RPR1,,Yes,E01,,1,20_gen,15.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c1ed7902709e897a8e20009ab9d0430f47f5c0e8f897b44d9a24de27331d2e49,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_A08.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,A08,H11,H11,GFP panel,FnCas12a,,RPR1,,Yes,H11,,1,20_gen,16.9,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,2dee6f92684f5ed55b493edba6759d3cd5f40f754cf132bb89bbb0ac92def716,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_B05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,B05,A01,A01,GFP panel,FnCas12a,,RPR1,,Yes,A01,,2,20_gen,20.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,f95c74bf761181a9a70ff3e919547f20d21cc8495c8471c5d93835962b6540d5,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_B06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,B06,B05,B05,GFP panel,FnCas12a,,RPR1,,Yes,B05,,2,20_gen,18.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,9c2cac1a7834bcebf13633ed074fc486dad4443044131b5d08c453b63db37de2,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_B07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,B07,E01,E01,GFP panel,FnCas12a,,RPR1,,Yes,E01,,2,20_gen,15.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,f8a4f95cfbeb254ac4eb39ac83bfe186532a620b032160f2846b5707237109fc,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_B08.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,B08,H11,H11,GFP panel,FnCas12a,,RPR1,,Yes,H11,,2,20_gen,15.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,799657711b30c28a45701c7d54258df8ff03e77930d7a6956edd56862939493e,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_C05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,C05,A04,A04,GFP panel,FnCas12a,,RPR1,,Yes,A04,,1,20_gen,20.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,4eb67c052303a1de9db703798585e8f7d4f8d658e9d1ecac47df6be968ade501,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_C06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,C06,C03,C03,GFP panel,FnCas12a,,RPR1,,Yes,C03,,1,20_gen,18.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,95322f818c814e1fbacaf90ed4daf79b85c63e8e6c961d0d7696b878420d0a0b,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_C07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,C07,E02,E02,GFP panel,FnCas12a,,RPR1,,Yes,E02,,1,20_gen,18.5,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,a856e510edb1e2b23127a291a82e94d7d47f8e9baba32142ce5cbed5facc0901,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_D05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,D05,A04,A04,GFP panel,FnCas12a,,RPR1,,Yes,A04,,2,20_gen,20.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,5ae62c969f81efc3981df548bcc5a2d505819c19900d3de07c40e2f79df4fc0a,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_D06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,D06,C03,C03,GFP panel,FnCas12a,,RPR1,,Yes,C03,,2,20_gen,18.8,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,26b87727e7ed13f3b51d42f17d712a146e76f27e8176cb2bae6b6e810f85ae28,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_D07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,D07,E02,E02,GFP panel,FnCas12a,,RPR1,,Yes,E02,,2,20_gen,19.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,affffd1272d0e040ff6fefc6e6f6fe138d5f77db39dc98acbd4723b2a230ab7d,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_E05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,E05,A09,A09,GFP panel,FnCas12a,,RPR1,,Yes,A09,,1,20_gen,20.1,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c8250f9e8168320b321dc4e01b939a02be1459f392402287c24b9bc7f090a8c1,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_E06.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,E06,C04,C04,GFP panel,FnCas12a,,RPR1,,Yes,C04,,1,20_gen,19.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,928ad931fb2b4ccc7c1db08dfb55cc6494061c49140d08ca8f6345bec8d462ac,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_E07.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,E07,E05,E05,GFP panel,FnCas12a,,RPR1,,Yes,E05,,1,20_gen,18.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,8950f123fa58199aa3890f8c307f569596e3a347c4ec753359ef207003227faa,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4_Experiment_Group_F05.fcs,fncas12a_rpr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint4,F05,A09,A09,GFP panel,FnCas12a,,RPR1,,Yes,A09,,2,20_gen,20.1,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
